"Plot Title: 20444040"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20444040, SEN S/N: 20444040)","Coupler Detached (LGR S/N: 20444040)","Coupler Attached (LGR S/N: 20444040)","Host Connected (LGR S/N: 20444040)","Stopped (LGR S/N: 20444040)","End Of File (LGR S/N: 20444040)"
81,09/24/22 05:20:00 AM,25.671,,,,,
82,09/24/22 05:30:00 AM,25.671,,,,,
83,09/24/22 05:40:00 AM,25.671,,,,,
84,09/24/22 05:50:00 AM,25.695,,,,,
85,09/24/22 06:00:00 AM,25.695,,,,,
86,09/24/22 06:10:00 AM,25.695,,,,,
87,09/24/22 06:20:00 AM,25.744,,,,,
88,09/24/22 06:30:00 AM,25.768,,,,,
89,09/24/22 06:40:00 AM,26.012,,,,,
90,09/24/22 06:50:00 AM,26.207,,,,,
91,09/24/22 07:00:00 AM,26.475,,,,,
92,09/24/22 07:10:00 AM,26.818,,,,,
93,09/24/22 07:20:00 AM,27.186,,,,,
94,09/24/22 07:30:00 AM,27.505,,,,,
95,09/24/22 07:40:00 AM,27.210,,,,,
96,09/24/22 07:50:00 AM,26.965,,,,,
97,09/24/22 08:00:00 AM,26.818,,,,,
98,09/24/22 08:10:00 AM,27.186,,,,,
99,09/24/22 08:20:00 AM,27.407,,,,,
100,09/24/22 08:30:00 AM,27.481,,,,,
101,09/24/22 08:40:00 AM,27.530,,,,,
102,09/24/22 08:50:00 AM,27.579,,,,,
103,09/24/22 09:00:00 AM,27.653,,,,,
104,09/24/22 09:10:00 AM,27.727,,,,,
105,09/24/22 09:20:00 AM,27.825,,,,,
106,09/24/22 09:30:00 AM,27.924,,,,,
107,09/24/22 09:40:00 AM,28.048,,,,,
108,09/24/22 09:50:00 AM,28.147,,,,,
109,09/24/22 10:00:00 AM,28.270,,,,,
110,09/24/22 10:10:00 AM,28.072,,,,,
111,09/24/22 10:20:00 AM,28.023,,,,,
112,09/24/22 10:30:00 AM,27.998,,,,,
113,09/24/22 10:40:00 AM,28.122,,,,,
114,09/24/22 10:50:00 AM,28.023,,,,,
115,09/24/22 11:00:00 AM,28.023,,,,,
116,09/24/22 11:10:00 AM,27.875,,,,,
117,09/24/22 11:20:00 AM,27.677,,,,,
118,09/24/22 11:30:00 AM,27.554,,,,,
119,09/24/22 11:40:00 AM,27.456,,,,,
120,09/24/22 11:50:00 AM,27.358,,,,,
121,09/24/22 12:00:00 PM,27.259,,,,,
122,09/24/22 12:10:00 PM,27.186,,,,,
123,09/24/22 12:20:00 PM,27.161,,,,,
124,09/24/22 12:30:00 PM,27.112,,,,,
125,09/24/22 12:40:00 PM,27.087,,,,,
126,09/24/22 12:50:00 PM,27.087,,,,,
127,09/24/22 01:00:00 PM,27.038,,,,,
128,09/24/22 01:10:00 PM,26.965,,,,,
129,09/24/22 01:20:00 PM,26.940,,,,,
130,09/24/22 01:30:00 PM,26.940,,,,,
131,09/24/22 01:40:00 PM,26.940,,,,,
132,09/24/22 01:50:00 PM,26.940,,,,,
133,09/24/22 02:00:00 PM,26.891,,,,,
134,09/24/22 02:10:00 PM,26.916,,,,,
135,09/24/22 02:20:00 PM,26.940,,,,,
136,09/24/22 02:30:00 PM,26.989,,,,,
137,09/24/22 02:40:00 PM,26.940,,,,,
138,09/24/22 02:50:00 PM,26.940,,,,,
139,09/24/22 03:00:00 PM,26.916,,,,,
140,09/24/22 03:10:00 PM,26.916,,,,,
141,09/24/22 03:20:00 PM,26.916,,,,,
142,09/24/22 03:30:00 PM,26.916,,,,,
143,09/24/22 03:40:00 PM,26.916,,,,,
144,09/24/22 03:50:00 PM,26.940,,,,,
145,09/24/22 04:00:00 PM,26.940,,,,,
146,09/24/22 04:10:00 PM,26.891,,,,,
147,09/24/22 04:20:00 PM,26.842,,,,,
148,09/24/22 04:30:00 PM,26.867,,,,,
149,09/24/22 04:40:00 PM,26.793,,,,,
150,09/24/22 04:50:00 PM,26.744,,,,,
151,09/24/22 05:00:00 PM,26.720,,,,,
152,09/24/22 05:10:00 PM,26.695,,,,,
153,09/24/22 05:20:00 PM,26.646,,,,,
154,09/24/22 05:30:00 PM,26.598,,,,,
155,09/24/22 05:40:00 PM,26.573,,,,,
156,09/24/22 05:50:00 PM,26.524,,,,,
157,09/24/22 06:00:00 PM,26.500,,,,,
158,09/24/22 06:10:00 PM,26.451,,,,,
159,09/24/22 06:20:00 PM,26.426,,,,,
160,09/24/22 06:30:00 PM,26.402,,,,,
161,09/24/22 06:40:00 PM,26.378,,,,,
162,09/24/22 06:50:00 PM,26.353,,,,,
163,09/24/22 07:00:00 PM,26.304,,,,,
164,09/24/22 07:10:00 PM,26.280,,,,,
165,09/24/22 07:20:00 PM,26.256,,,,,
166,09/24/22 07:30:00 PM,26.207,,,,,
167,09/24/22 07:40:00 PM,26.182,,,,,
168,09/24/22 07:50:00 PM,26.158,,,,,
169,09/24/22 08:00:00 PM,26.158,,,,,
170,09/24/22 08:10:00 PM,26.109,,,,,
171,09/24/22 08:20:00 PM,26.036,,,,,
172,09/24/22 08:30:00 PM,25.963,,,,,
173,09/24/22 08:40:00 PM,25.914,,,,,
174,09/24/22 08:50:00 PM,25.890,,,,,
175,09/24/22 09:00:00 PM,25.866,,,,,
176,09/24/22 09:10:00 PM,25.841,,,,,
177,09/24/22 09:20:00 PM,25.841,,,,,
178,09/24/22 09:30:00 PM,25.841,,,,,
179,09/24/22 09:40:00 PM,25.817,,,,,
180,09/24/22 09:50:00 PM,25.817,,,,,
181,09/24/22 10:00:00 PM,25.793,,,,,
182,09/24/22 10:10:00 PM,25.793,,,,,
183,09/24/22 10:20:00 PM,25.768,,,,,
184,09/24/22 10:30:00 PM,25.768,,,,,
185,09/24/22 10:40:00 PM,25.793,,,,,
186,09/24/22 10:50:00 PM,25.793,,,,,
187,09/24/22 11:00:00 PM,25.768,,,,,
188,09/24/22 11:10:00 PM,25.768,,,,,
189,09/24/22 11:20:00 PM,25.768,,,,,
190,09/24/22 11:30:00 PM,25.768,,,,,
191,09/24/22 11:40:00 PM,25.768,,,,,
192,09/24/22 11:50:00 PM,25.768,,,,,
193,09/25/22 12:00:00 AM,25.793,,,,,
194,09/25/22 12:10:00 AM,25.793,,,,,
195,09/25/22 12:20:00 AM,25.793,,,,,
196,09/25/22 12:30:00 AM,25.793,,,,,
197,09/25/22 12:40:00 AM,25.793,,,,,
198,09/25/22 12:50:00 AM,25.768,,,,,
199,09/25/22 01:00:00 AM,25.744,,,,,
200,09/25/22 01:10:00 AM,25.744,,,,,
201,09/25/22 01:20:00 AM,25.720,,,,,
202,09/25/22 01:30:00 AM,25.720,,,,,
203,09/25/22 01:40:00 AM,25.695,,,,,
204,09/25/22 01:50:00 AM,25.695,,,,,
205,09/25/22 02:00:00 AM,25.671,,,,,
206,09/25/22 02:10:00 AM,25.671,,,,,
207,09/25/22 02:20:00 AM,25.647,,,,,
208,09/25/22 02:30:00 AM,25.647,,,,,
209,09/25/22 02:40:00 AM,25.647,,,,,
210,09/25/22 02:50:00 AM,25.647,,,,,
211,09/25/22 03:00:00 AM,25.623,,,,,
212,09/25/22 03:10:00 AM,25.647,,,,,
213,09/25/22 03:20:00 AM,25.647,,,,,
214,09/25/22 03:30:00 AM,25.623,,,,,
215,09/25/22 03:40:00 AM,25.623,,,,,
216,09/25/22 03:50:00 AM,25.574,,,,,
217,09/25/22 04:00:00 AM,25.574,,,,,
218,09/25/22 04:10:00 AM,25.574,,,,,
219,09/25/22 04:20:00 AM,25.598,,,,,
220,09/25/22 04:30:00 AM,25.598,,,,,
221,09/25/22 04:40:00 AM,25.598,,,,,
222,09/25/22 04:50:00 AM,25.574,,,,,
223,09/25/22 05:00:00 AM,25.525,,,,,
224,09/25/22 05:10:00 AM,25.550,,,,,
225,09/25/22 05:20:00 AM,25.550,,,,,
226,09/25/22 05:30:00 AM,25.574,,,,,
227,09/25/22 05:40:00 AM,25.574,,,,,
228,09/25/22 05:50:00 AM,25.623,,,,,
229,09/25/22 06:00:00 AM,25.598,,,,,
230,09/25/22 06:10:00 AM,25.623,,,,,
231,09/25/22 06:20:00 AM,25.647,,,,,
232,09/25/22 06:30:00 AM,25.695,,,,,
233,09/25/22 06:40:00 AM,25.768,,,,,
234,09/25/22 06:50:00 AM,25.987,,,,,
235,09/25/22 07:00:00 AM,25.841,,,,,
236,09/25/22 07:10:00 AM,26.353,,,,,
237,09/25/22 07:20:00 AM,26.085,,,,,
238,09/25/22 07:30:00 AM,26.182,,,,,
239,09/25/22 07:40:00 AM,26.061,,,,,
240,09/25/22 07:50:00 AM,26.402,,,,,
241,09/25/22 08:00:00 AM,27.530,,,,,
242,09/25/22 08:10:00 AM,26.891,,,,,
243,09/25/22 08:20:00 AM,26.989,,,,,
244,09/25/22 08:30:00 AM,26.842,,,,,
245,09/25/22 08:40:00 AM,26.940,,,,,
246,09/25/22 08:50:00 AM,26.989,,,,,
247,09/25/22 09:00:00 AM,27.063,,,,,
248,09/25/22 09:10:00 AM,27.259,,,,,
249,09/25/22 09:20:00 AM,27.333,,,,,
250,09/25/22 09:30:00 AM,27.333,,,,,
251,09/25/22 09:40:00 AM,27.431,,,,,
252,09/25/22 09:50:00 AM,27.481,,,,,
253,09/25/22 10:00:00 AM,27.554,,,,,
254,09/25/22 10:10:00 AM,27.554,,,,,
255,09/25/22 10:20:00 AM,27.702,,,,,
256,09/25/22 10:30:00 AM,27.727,,,,,
257,09/25/22 10:40:00 AM,27.801,,,,,
258,09/25/22 10:50:00 AM,27.850,,,,,
259,09/25/22 11:00:00 AM,28.023,,,,,
260,09/25/22 11:10:00 AM,28.394,,,,,
261,09/25/22 11:20:00 AM,25.428,,,,,
262,09/25/22 11:30:00 AM,25.065,,,,,
263,09/25/22 11:40:00 AM,25.016,,,,,
264,09/25/22 11:47:42 AM,,,Logged,Logged,,
265,09/25/22 11:47:50 AM,,,,,Logged,Logged
